,data_type,country,state,year,quarter,name,type,count,amount
3000,aggregated,india,sikkim,2018,2,Peer-to-peer payments,TOTAL,24237,127051984.3879841
3001,aggregated,india,sikkim,2018,2,Merchant payments,TOTAL,2556,4713227.148135973
3002,aggregated,india,sikkim,2018,2,Financial Services,TOTAL,562,218130.12995975127
3003,aggregated,india,sikkim,2018,2,Others,TOTAL,1788,2243974.0076642134
3004,aggregated,india,sikkim,2018,3,Recharge & bill payments,TOTAL,58421,12221506.18938216
3005,aggregated,india,sikkim,2018,3,Peer-to-peer payments,TOTAL,43195,215547415.4557628
3006,aggregated,india,sikkim,2018,3,Merchant payments,TOTAL,4521,5322296.747954514
3007,aggregated,india,sikkim,2018,3,Financial Services,TOTAL,562,261766.8021705601
3008,aggregated,india,sikkim,2018,3,Others,TOTAL,1801,1727241.758047811
3009,aggregated,india,sikkim,2018,4,Recharge & bill payments,TOTAL,79232,16713780.628117373
3010,aggregated,india,sikkim,2018,4,Peer-to-peer payments,TOTAL,65451,351253329.74205655
3011,aggregated,india,sikkim,2018,4,Merchant payments,TOTAL,7452,12637809.239460425
3012,aggregated,india,sikkim,2018,4,Financial Services,TOTAL,717,596472.7145790398
3013,aggregated,india,sikkim,2018,4,Others,TOTAL,1681,1939965.7540404093
3014,aggregated,india,sikkim,2019,1,Peer-to-peer payments,TOTAL,121984,422987999.89472675
3015,aggregated,india,sikkim,2019,1,Recharge & bill payments,TOTAL,96878,20711589.874598008
3016,aggregated,india,sikkim,2019,1,Merchant payments,TOTAL,18346,11837344.846847566
3017,aggregated,india,sikkim,2019,1,Financial Services,TOTAL,1225,191594.23340424805
3018,aggregated,india,sikkim,2019,1,Others,TOTAL,1854,2265105.53451732
3019,aggregated,india,sikkim,2019,2,Peer-to-peer payments,TOTAL,172125,674044301.8399961
3020,aggregated,india,sikkim,2019,2,Recharge & bill payments,TOTAL,142582,32535297.489453897
3021,aggregated,india,sikkim,2019,2,Merchant payments,TOTAL,66722,28248001.02647286
3022,aggregated,india,sikkim,2019,2,Financial Services,TOTAL,2294,310197.54774877685
3023,aggregated,india,sikkim,2019,2,Others,TOTAL,4521,3756445.53226958
3024,aggregated,india,sikkim,2019,3,Peer-to-peer payments,TOTAL,203052,794235862.6317357
3025,aggregated,india,sikkim,2019,3,Merchant payments,TOTAL,188753,52337322.5262961
3026,aggregated,india,sikkim,2019,3,Recharge & bill payments,TOTAL,156125,33922224.892257094
3027,aggregated,india,sikkim,2019,3,Financial Services,TOTAL,288,548142.8999844441
3028,aggregated,india,sikkim,2019,3,Others,TOTAL,4218,3672895.4901549704
3029,aggregated,india,sikkim,2019,4,Peer-to-peer payments,TOTAL,508471,1086457147.940953
3030,aggregated,india,sikkim,2019,4,Recharge & bill payments,TOTAL,181287,42705664.08625737
3031,aggregated,india,sikkim,2019,4,Merchant payments,TOTAL,73992,43954548.804204434
3032,aggregated,india,sikkim,2019,4,Financial Services,TOTAL,373,494076.3450829056
3033,aggregated,india,sikkim,2019,4,Others,TOTAL,2947,2898164.4797200123
3034,aggregated,india,sikkim,2020,1,Peer-to-peer payments,TOTAL,230413,954765350.1856782
3035,aggregated,india,sikkim,2020,1,Recharge & bill payments,TOTAL,215586,53588505.838823974
3036,aggregated,india,sikkim,2020,1,Merchant payments,TOTAL,79881,43201695.38937264
3037,aggregated,india,sikkim,2020,1,Financial Services,TOTAL,345,175569.53933206247
3038,aggregated,india,sikkim,2020,1,Others,TOTAL,1893,1745150.991195219
3039,aggregated,india,sikkim,2020,2,Recharge & bill payments,TOTAL,297620,78397187.10935993
3040,aggregated,india,sikkim,2020,2,Peer-to-peer payments,TOTAL,186495,939900165.9422412
3041,aggregated,india,sikkim,2020,2,Merchant payments,TOTAL,31442,34385184.65717751
3042,aggregated,india,sikkim,2020,2,Financial Services,TOTAL,883,999656.0722047673
3043,aggregated,india,sikkim,2020,2,Others,TOTAL,1291,936594.480283038
3044,aggregated,india,sikkim,2020,3,Recharge & bill payments,TOTAL,298885,83894642.6709112
3045,aggregated,india,sikkim,2020,3,Peer-to-peer payments,TOTAL,245087,1255521152.966514
3046,aggregated,india,sikkim,2020,3,Merchant payments,TOTAL,49299,58337178.67223759
3047,aggregated,india,sikkim,2020,3,Financial Services,TOTAL,1252,1795366.733436462
3048,aggregated,india,sikkim,2020,3,Others,TOTAL,1912,1378387.6172995246
3049,aggregated,india,sikkim,2020,4,Peer-to-peer payments,TOTAL,334069,1711730126.584541
3050,aggregated,india,sikkim,2020,4,Recharge & bill payments,TOTAL,301382,90168624.05415541
3051,aggregated,india,sikkim,2020,4,Merchant payments,TOTAL,95503,112478003.86391157
3052,aggregated,india,sikkim,2020,4,Financial Services,TOTAL,1427,2361187.592392395
3053,aggregated,india,sikkim,2020,4,Others,TOTAL,2654,2537863.027923054
3054,aggregated,india,sikkim,2021,1,Peer-to-peer payments,TOTAL,403703,1965492629.578867
3055,aggregated,india,sikkim,2021,1,Recharge & bill payments,TOTAL,279679,93174110.112334
3056,aggregated,india,sikkim,2021,1,Merchant payments,TOTAL,112925,154183320.1372872
3057,aggregated,india,sikkim,2021,1,Financial Services,TOTAL,1844,3027799.2784099854
3058,aggregated,india,sikkim,2021,1,Others,TOTAL,2038,1789867.7338266163
3059,aggregated,india,sikkim,2021,2,Peer-to-peer payments,TOTAL,473141,2125758496.616091
3060,aggregated,india,sikkim,2021,2,Recharge & bill payments,TOTAL,345495,103846501.52404109
3061,aggregated,india,sikkim,2021,2,Merchant payments,TOTAL,153671,190473176.21848944
3062,aggregated,india,sikkim,2021,2,Financial Services,TOTAL,1865,2851874.287465013
3063,aggregated,india,sikkim,2021,2,Others,TOTAL,2542,1969531.0292125773
3064,aggregated,india,sikkim,2021,3,Peer-to-peer payments,TOTAL,595826,2582075089.383399
3065,aggregated,india,sikkim,2021,3,Recharge & bill payments,TOTAL,346173,111613776.75942023
3066,aggregated,india,sikkim,2021,3,Merchant payments,TOTAL,213808,290732930.46291006
3067,aggregated,india,sikkim,2021,3,Financial Services,TOTAL,1689,2624558.3857180667
3068,aggregated,india,sikkim,2021,3,Others,TOTAL,3098,2290508.8169457563
3069,aggregated,india,sikkim,2021,4,Peer-to-peer payments,TOTAL,831597,3548508409.656125
3070,aggregated,india,sikkim,2021,4,Recharge & bill payments,TOTAL,376078,136473754.40071422
3071,aggregated,india,sikkim,2021,4,Merchant payments,TOTAL,369343,504586163.5569785
3072,aggregated,india,sikkim,2021,4,Financial Services,TOTAL,2269,3162023.7210206646
3073,aggregated,india,sikkim,2021,4,Others,TOTAL,5058,4052910.300969372
3074,aggregated,india,sikkim,2022,1,Peer-to-peer payments,TOTAL,916940,3650961081.00263
3075,aggregated,india,sikkim,2022,1,Merchant payments,TOTAL,449273,570784579.6670712
3076,aggregated,india,sikkim,2022,1,Recharge & bill payments,TOTAL,371579,139135962.10369253
3077,aggregated,india,sikkim,2022,1,Financial Services,TOTAL,2124,3062332.163804472
3078,aggregated,india,sikkim,2022,1,Others,TOTAL,4386,3487320.9262269526
3079,aggregated,india,sikkim,2022,2,Peer-to-peer payments,TOTAL,1198014,4596501308.195931
3080,aggregated,india,sikkim,2022,2,Merchant payments,TOTAL,706658,847497607.0893551
3081,aggregated,india,sikkim,2022,2,Recharge & bill payments,TOTAL,411189,162174479.6973383
3082,aggregated,india,sikkim,2022,2,Financial Services,TOTAL,1758,1861284.7969863976
3083,aggregated,india,sikkim,2022,2,Others,TOTAL,4462,3070990.527526753
3084,aggregated,india,sikkim,2022,3,Peer-to-peer payments,TOTAL,1222037,4173703593.656705
3085,aggregated,india,sikkim,2022,3,Merchant payments,TOTAL,772650,830361400.9603965
3086,aggregated,india,sikkim,2022,3,Recharge & bill payments,TOTAL,397207,153567926.32171312
3087,aggregated,india,sikkim,2022,3,Financial Services,TOTAL,1538,2851319.5479129553
3088,aggregated,india,sikkim,2022,3,Others,TOTAL,3326,2396303.4047308513
3089,aggregated,india,sikkim,2022,4,Peer-to-peer payments,TOTAL,1548662,5175155338.821596
3090,aggregated,india,sikkim,2022,4,Merchant payments,TOTAL,1033541,1096220774.255463
3091,aggregated,india,sikkim,2022,4,Recharge & bill payments,TOTAL,470639,181281682.32208142
3092,aggregated,india,sikkim,2022,4,Financial Services,TOTAL,2049,2701971.788609252
3093,aggregated,india,sikkim,2022,4,Others,TOTAL,3448,3025622.2320622765
3094,aggregated,india,tamil-nadu,2018,1,Recharge & bill payments,TOTAL,3308548,646028338.3951533
3095,aggregated,india,tamil-nadu,2018,1,Peer-to-peer payments,TOTAL,2670613,10031518934.085688
3096,aggregated,india,tamil-nadu,2018,1,Merchant payments,TOTAL,326510,272002057.1736871
3097,aggregated,india,tamil-nadu,2018,1,Financial Services,TOTAL,115363,31876073.74792233
3098,aggregated,india,tamil-nadu,2018,1,Others,TOTAL,305588,280132294.11422664
3099,aggregated,india,tamil-nadu,2018,2,Recharge & bill payments,TOTAL,4464677,1189892955.8051775
3100,aggregated,india,tamil-nadu,2018,2,Peer-to-peer payments,TOTAL,4433762,18067624388.09562
3101,aggregated,india,tamil-nadu,2018,2,Merchant payments,TOTAL,627918,517130320.4660308
3102,aggregated,india,tamil-nadu,2018,2,Financial Services,TOTAL,167035,65402385.25640666
3103,aggregated,india,tamil-nadu,2018,2,Others,TOTAL,298736,285794226.64323723
3104,aggregated,india,tamil-nadu,2018,3,Peer-to-peer payments,TOTAL,8810836,26792462660.044968
3105,aggregated,india,tamil-nadu,2018,3,Recharge & bill payments,TOTAL,5148411,1521551955.205038
3106,aggregated,india,tamil-nadu,2018,3,Merchant payments,TOTAL,1290978,733189649.5729834
3107,aggregated,india,tamil-nadu,2018,3,Financial Services,TOTAL,191732,37049222.36590697
3108,aggregated,india,tamil-nadu,2018,3,Others,TOTAL,332121,245838753.995272
3109,aggregated,india,tamil-nadu,2018,4,Peer-to-peer payments,TOTAL,11538547,39180083690.57276
3110,aggregated,india,tamil-nadu,2018,4,Recharge & bill payments,TOTAL,7093764,2020329567.8245385
3111,aggregated,india,tamil-nadu,2018,4,Merchant payments,TOTAL,3145621,1742903221.432857
3112,aggregated,india,tamil-nadu,2018,4,Financial Services,TOTAL,228398,46571758.68242933
3113,aggregated,india,tamil-nadu,2018,4,Others,TOTAL,451114,312185737.38152075
3114,aggregated,india,tamil-nadu,2019,1,Peer-to-peer payments,TOTAL,18645926,51296299081.44436
3115,aggregated,india,tamil-nadu,2019,1,Recharge & bill payments,TOTAL,8863289,2695317014.8660007
3116,aggregated,india,tamil-nadu,2019,1,Merchant payments,TOTAL,4195222,1924461188.9900146
3117,aggregated,india,tamil-nadu,2019,1,Financial Services,TOTAL,193261,31217137.545322973
3118,aggregated,india,tamil-nadu,2019,1,Others,TOTAL,377347,256742393.28426796
3119,aggregated,india,tamil-nadu,2019,2,Peer-to-peer payments,TOTAL,16952961,57924128549.06981
3120,aggregated,india,tamil-nadu,2019,2,Recharge & bill payments,TOTAL,8414514,3280033639.8500404
3121,aggregated,india,tamil-nadu,2019,2,Merchant payments,TOTAL,6296995,2690331792.5060787
3122,aggregated,india,tamil-nadu,2019,2,Financial Services,TOTAL,70142,18334602.389631532
3123,aggregated,india,tamil-nadu,2019,2,Others,TOTAL,437125,294847441.9421142
3124,aggregated,india,tamil-nadu,2019,3,Peer-to-peer payments,TOTAL,21277636,70615331408.53966
3125,aggregated,india,tamil-nadu,2019,3,Merchant payments,TOTAL,10344027,4079315732.661683
3126,aggregated,india,tamil-nadu,2019,3,Recharge & bill payments,TOTAL,9246678,3964144354.4161515
3127,aggregated,india,tamil-nadu,2019,3,Financial Services,TOTAL,88261,27213741.831077334
3128,aggregated,india,tamil-nadu,2019,3,Others,TOTAL,453581,273599406.1898495
3129,aggregated,india,tamil-nadu,2019,4,Peer-to-peer payments,TOTAL,28814008,91858026341.27563
3130,aggregated,india,tamil-nadu,2019,4,Merchant payments,TOTAL,16153034,6420193204.780616
3131,aggregated,india,tamil-nadu,2019,4,Recharge & bill payments,TOTAL,11157765,4681454397.562926
3132,aggregated,india,tamil-nadu,2019,4,Financial Services,TOTAL,60624,24332240.65556671
3133,aggregated,india,tamil-nadu,2019,4,Others,TOTAL,410980,206859328.2685905
3134,aggregated,india,tamil-nadu,2020,1,Peer-to-peer payments,TOTAL,30880360,101907683045.28436
3135,aggregated,india,tamil-nadu,2020,1,Merchant payments,TOTAL,21541556,8950736938.223478
3136,aggregated,india,tamil-nadu,2020,1,Recharge & bill payments,TOTAL,14134259,5493239429.7322235
3137,aggregated,india,tamil-nadu,2020,1,Financial Services,TOTAL,61427,41422107.813630365
3138,aggregated,india,tamil-nadu,2020,1,Others,TOTAL,335871,176604658.386683
3139,aggregated,india,tamil-nadu,2020,2,Peer-to-peer payments,TOTAL,21700844,82347647064.12332
3140,aggregated,india,tamil-nadu,2020,2,Recharge & bill payments,TOTAL,18474731,6414781159.484189
3141,aggregated,india,tamil-nadu,2020,2,Merchant payments,TOTAL,11477546,6909361871.628206
3142,aggregated,india,tamil-nadu,2020,2,Financial Services,TOTAL,78584,89189349.84916353
3143,aggregated,india,tamil-nadu,2020,2,Others,TOTAL,138405,65529451.74366937
3144,aggregated,india,tamil-nadu,2020,3,Peer-to-peer payments,TOTAL,31754077,123561080533.04672
3145,aggregated,india,tamil-nadu,2020,3,Merchant payments,TOTAL,20664887,12554589575.504852
3146,aggregated,india,tamil-nadu,2020,3,Recharge & bill payments,TOTAL,17521756,7476952307.406668
3147,aggregated,india,tamil-nadu,2020,3,Financial Services,TOTAL,129671,158512062.54590106
3148,aggregated,india,tamil-nadu,2020,3,Others,TOTAL,207434,90281020.15995154
3149,aggregated,india,tamil-nadu,2020,4,Peer-to-peer payments,TOTAL,47800741,172196381789.491
3150,aggregated,india,tamil-nadu,2020,4,Merchant payments,TOTAL,41297305,24417758781.65223
3151,aggregated,india,tamil-nadu,2020,4,Recharge & bill payments,TOTAL,21563946,9462546013.163391
3152,aggregated,india,tamil-nadu,2020,4,Financial Services,TOTAL,153044,186775413.14290395
3153,aggregated,india,tamil-nadu,2020,4,Others,TOTAL,364665,209735503.54521424
3154,aggregated,india,tamil-nadu,2021,1,Peer-to-peer payments,TOTAL,57446279,206405230307.9611
3155,aggregated,india,tamil-nadu,2021,1,Merchant payments,TOTAL,53811885,30722779534.582508
3156,aggregated,india,tamil-nadu,2021,1,Recharge & bill payments,TOTAL,24826273,11115915388.739548
3157,aggregated,india,tamil-nadu,2021,1,Financial Services,TOTAL,170620,215319360.4840321
3158,aggregated,india,tamil-nadu,2021,1,Others,TOTAL,301617,208899281.88347316
3159,aggregated,india,tamil-nadu,2021,2,Peer-to-peer payments,TOTAL,60812902,216379027686.30246
3160,aggregated,india,tamil-nadu,2021,2,Merchant payments,TOTAL,52048347,33504798112.88382
3161,aggregated,india,tamil-nadu,2021,2,Recharge & bill payments,TOTAL,32753032,13155346942.255478
3162,aggregated,india,tamil-nadu,2021,2,Financial Services,TOTAL,192614,225113402.6634022
3163,aggregated,india,tamil-nadu,2021,2,Others,TOTAL,351547,223054882.44675264
3164,aggregated,india,tamil-nadu,2021,3,Merchant payments,TOTAL,85074941,52932187058.575195
3165,aggregated,india,tamil-nadu,2021,3,Peer-to-peer payments,TOTAL,83833356,296121079294.8346
3166,aggregated,india,tamil-nadu,2021,3,Recharge & bill payments,TOTAL,34751691,15613287081.611631
3167,aggregated,india,tamil-nadu,2021,3,Financial Services,TOTAL,182097,246146707.2790811
3168,aggregated,india,tamil-nadu,2021,3,Others,TOTAL,515319,294622911.6328684
3169,aggregated,india,tamil-nadu,2021,4,Merchant payments,TOTAL,117578360,70539086832.13815
3170,aggregated,india,tamil-nadu,2021,4,Peer-to-peer payments,TOTAL,104493071,353529424598.23047
3171,aggregated,india,tamil-nadu,2021,4,Recharge & bill payments,TOTAL,36163870,18979178477.53405
3172,aggregated,india,tamil-nadu,2021,4,Financial Services,TOTAL,228761,275850497.094934
3173,aggregated,india,tamil-nadu,2021,4,Others,TOTAL,691914,400412189.80491126
3174,aggregated,india,tamil-nadu,2022,1,Merchant payments,TOTAL,139788772,81798208975.87326
3175,aggregated,india,tamil-nadu,2022,1,Peer-to-peer payments,TOTAL,119383791,409631710258.4541
3176,aggregated,india,tamil-nadu,2022,1,Recharge & bill payments,TOTAL,34579431,20705079141.096962
3177,aggregated,india,tamil-nadu,2022,1,Financial Services,TOTAL,241201,298216135.377552
3178,aggregated,india,tamil-nadu,2022,1,Others,TOTAL,579955,355987089.8306444
3179,aggregated,india,tamil-nadu,2022,2,Merchant payments,TOTAL,179245529,100813133534.0309
3180,aggregated,india,tamil-nadu,2022,2,Peer-to-peer payments,TOTAL,136341691,464333108374.5711
3181,aggregated,india,tamil-nadu,2022,2,Recharge & bill payments,TOTAL,38257271,24477663683.793488
3182,aggregated,india,tamil-nadu,2022,2,Financial Services,TOTAL,202498,233054908.96978933
3183,aggregated,india,tamil-nadu,2022,2,Others,TOTAL,459948,277767177.03123105
3184,aggregated,india,tamil-nadu,2022,3,Merchant payments,TOTAL,202149276,109801011246.16069
3185,aggregated,india,tamil-nadu,2022,3,Peer-to-peer payments,TOTAL,148805657,493880482824.984
3186,aggregated,india,tamil-nadu,2022,3,Recharge & bill payments,TOTAL,41919063,27694221703.16715
3187,aggregated,india,tamil-nadu,2022,3,Financial Services,TOTAL,217741,238069828.1652185
3188,aggregated,india,tamil-nadu,2022,3,Others,TOTAL,404438,265434770.79138052
3189,aggregated,india,tamil-nadu,2022,4,Merchant payments,TOTAL,229308285,118847998736.56468
3190,aggregated,india,tamil-nadu,2022,4,Peer-to-peer payments,TOTAL,162920305,526511418812.7734
3191,aggregated,india,tamil-nadu,2022,4,Recharge & bill payments,TOTAL,43391904,29719449171.386997
3192,aggregated,india,tamil-nadu,2022,4,Financial Services,TOTAL,295740,334812023.56560165
3193,aggregated,india,tamil-nadu,2022,4,Others,TOTAL,400402,275988847.1474179
3194,aggregated,india,telangana,2018,1,Recharge & bill payments,TOTAL,4209319,831912767.5937189
3195,aggregated,india,telangana,2018,1,Peer-to-peer payments,TOTAL,3307245,11748268950.760422
3196,aggregated,india,telangana,2018,1,Merchant payments,TOTAL,351474,282899066.6137372
3197,aggregated,india,telangana,2018,1,Financial Services,TOTAL,262876,57011875.36233704
3198,aggregated,india,telangana,2018,1,Others,TOTAL,391852,388111458.2121352
3199,aggregated,india,telangana,2018,2,Peer-to-peer payments,TOTAL,4784079,20748520742.57553
3200,aggregated,india,telangana,2018,2,Recharge & bill payments,TOTAL,4686542,1274130053.834579
3201,aggregated,india,telangana,2018,2,Merchant payments,TOTAL,701082,551696487.3185428
3202,aggregated,india,telangana,2018,2,Financial Services,TOTAL,277805,85498213.25384143
3203,aggregated,india,telangana,2018,2,Others,TOTAL,315162,357356020.669816
3204,aggregated,india,telangana,2018,3,Peer-to-peer payments,TOTAL,11560952,29253505738.828743
3205,aggregated,india,telangana,2018,3,Recharge & bill payments,TOTAL,5328881,1568136060.627837
3206,aggregated,india,telangana,2018,3,Merchant payments,TOTAL,1770075,855534175.4794186
3207,aggregated,india,telangana,2018,3,Financial Services,TOTAL,307312,52554123.97376218
3208,aggregated,india,telangana,2018,3,Others,TOTAL,365483,300363110.81379545
3209,aggregated,india,telangana,2018,4,Peer-to-peer payments,TOTAL,15571288,44541667501.74112
3210,aggregated,india,telangana,2018,4,Recharge & bill payments,TOTAL,7121135,2165870863.16865
3211,aggregated,india,telangana,2018,4,Merchant payments,TOTAL,5315161,2356841304.9649296
3212,aggregated,india,telangana,2018,4,Financial Services,TOTAL,392423,64569231.23559249
3213,aggregated,india,telangana,2018,4,Others,TOTAL,521147,380139546.93821603
3214,aggregated,india,telangana,2019,1,Peer-to-peer payments,TOTAL,40488967,87361237975.49301
3215,aggregated,india,telangana,2019,1,Merchant payments,TOTAL,12341901,4144368545.535969
3216,aggregated,india,telangana,2019,1,Recharge & bill payments,TOTAL,11525394,3619117615.485172
3217,aggregated,india,telangana,2019,1,Financial Services,TOTAL,463688,54547989.275453925
3218,aggregated,india,telangana,2019,1,Others,TOTAL,470752,343989909.8750894
3219,aggregated,india,telangana,2019,2,Peer-to-peer payments,TOTAL,46741594,141095702899.16147
3220,aggregated,india,telangana,2019,2,Merchant payments,TOTAL,25682382,8442740781.469844
3221,aggregated,india,telangana,2019,2,Recharge & bill payments,TOTAL,16225017,5603477828.5489645
3222,aggregated,india,telangana,2019,2,Financial Services,TOTAL,252173,43627344.86329399
3223,aggregated,india,telangana,2019,2,Others,TOTAL,709213,490894328.3915366
3224,aggregated,india,telangana,2019,3,Peer-to-peer payments,TOTAL,59981113,180342868388.36203
3225,aggregated,india,telangana,2019,3,Merchant payments,TOTAL,44035953,14308557740.55424
3226,aggregated,india,telangana,2019,3,Recharge & bill payments,TOTAL,16437222,6793699069.387364
3227,aggregated,india,telangana,2019,3,Financial Services,TOTAL,183163,39617186.74048498
3228,aggregated,india,telangana,2019,3,Others,TOTAL,857925,445278745.3818412
3229,aggregated,india,telangana,2019,4,Peer-to-peer payments,TOTAL,82587060,249346680995.99316
3230,aggregated,india,telangana,2019,4,Merchant payments,TOTAL,59347809,21510626607.08445
3231,aggregated,india,telangana,2019,4,Recharge & bill payments,TOTAL,20797056,9561315124.602655
3232,aggregated,india,telangana,2019,4,Financial Services,TOTAL,137291,33453857.404595934
3233,aggregated,india,telangana,2019,4,Others,TOTAL,703042,294688962.659046
3234,aggregated,india,telangana,2020,1,Peer-to-peer payments,TOTAL,95668911,327641798044.80554
3235,aggregated,india,telangana,2020,1,Merchant payments,TOTAL,76818285,31076431477.91269
3236,aggregated,india,telangana,2020,1,Recharge & bill payments,TOTAL,26324268,12324266104.564993
3237,aggregated,india,telangana,2020,1,Financial Services,TOTAL,88184,59500639.38684589
3238,aggregated,india,telangana,2020,1,Others,TOTAL,509877,241784101.54604858
3239,aggregated,india,telangana,2020,2,Peer-to-peer payments,TOTAL,76683293,279478553909.7438
3240,aggregated,india,telangana,2020,2,Merchant payments,TOTAL,44181999,26712043204.891262
3241,aggregated,india,telangana,2020,2,Recharge & bill payments,TOTAL,30885875,15106945863.857046
3242,aggregated,india,telangana,2020,2,Financial Services,TOTAL,116776,134169906.74750492
3243,aggregated,india,telangana,2020,2,Others,TOTAL,187200,100126467.191328
3244,aggregated,india,telangana,2020,3,Peer-to-peer payments,TOTAL,116668399,437459188905.0534
3245,aggregated,india,telangana,2020,3,Merchant payments,TOTAL,86836471,49743225885.179474
3246,aggregated,india,telangana,2020,3,Recharge & bill payments,TOTAL,32352860,18378477087.576897
3247,aggregated,india,telangana,2020,3,Financial Services,TOTAL,195857,223377023.50525153
3248,aggregated,india,telangana,2020,3,Others,TOTAL,318539,156875854.55487928
3249,aggregated,india,telangana,2020,4,Peer-to-peer payments,TOTAL,160607487,591976601278.5154
3250,aggregated,india,telangana,2020,4,Merchant payments,TOTAL,143897953,81725950703.21272
3251,aggregated,india,telangana,2020,4,Recharge & bill payments,TOTAL,38174710,22006183348.80398
3252,aggregated,india,telangana,2020,4,Financial Services,TOTAL,230134,275357720.01805824
3253,aggregated,india,telangana,2020,4,Others,TOTAL,733503,366346176.40682477
3254,aggregated,india,telangana,2021,1,Merchant payments,TOTAL,185230619,95927278280.53006
3255,aggregated,india,telangana,2021,1,Peer-to-peer payments,TOTAL,179738195,676276353116.8419
3256,aggregated,india,telangana,2021,1,Recharge & bill payments,TOTAL,46371555,26447601338.53346
3257,aggregated,india,telangana,2021,1,Financial Services,TOTAL,262473,320153410.17969453
3258,aggregated,india,telangana,2021,1,Others,TOTAL,969268,387877900.5044867
3259,aggregated,india,telangana,2021,2,Peer-to-peer payments,TOTAL,230861833,872151973637.885
3260,aggregated,india,telangana,2021,2,Merchant payments,TOTAL,205232899,123207789311.2962
3261,aggregated,india,telangana,2021,2,Recharge & bill payments,TOTAL,58637866,31877277168.343227
3262,aggregated,india,telangana,2021,2,Financial Services,TOTAL,278546,300569264.1443888
3263,aggregated,india,telangana,2021,2,Others,TOTAL,856400,420723415.91505665
3264,aggregated,india,telangana,2021,3,Merchant payments,TOTAL,286735350,159227310549.39368
3265,aggregated,india,telangana,2021,3,Peer-to-peer payments,TOTAL,271436926,981754679241.0405
3266,aggregated,india,telangana,2021,3,Recharge & bill payments,TOTAL,62744121,36434881136.01624
3267,aggregated,india,telangana,2021,3,Financial Services,TOTAL,235519,329138539.4612142
3268,aggregated,india,telangana,2021,3,Others,TOTAL,1734852,543116826.3422191
3269,aggregated,india,telangana,2021,4,Merchant payments,TOTAL,376584215,212974766412.01556
3270,aggregated,india,telangana,2021,4,Peer-to-peer payments,TOTAL,331774591,1204991223519.016
3271,aggregated,india,telangana,2021,4,Recharge & bill payments,TOTAL,66477036,44760398983.30789
3272,aggregated,india,telangana,2021,4,Financial Services,TOTAL,298871,392141743.6705663
3273,aggregated,india,telangana,2021,4,Others,TOTAL,855060,639658842.8998816
3274,aggregated,india,telangana,2022,1,Merchant payments,TOTAL,449186799,243841863780.6793
3275,aggregated,india,telangana,2022,1,Peer-to-peer payments,TOTAL,368048408,1375289566667.7056
3276,aggregated,india,telangana,2022,1,Recharge & bill payments,TOTAL,66352138,50470450179.88254
3277,aggregated,india,telangana,2022,1,Financial Services,TOTAL,284035,394283511.9410973
3278,aggregated,india,telangana,2022,1,Others,TOTAL,2582005,642005688.7661512
3279,aggregated,india,telangana,2022,2,Merchant payments,TOTAL,565370506,307468406704.909
3280,aggregated,india,telangana,2022,2,Peer-to-peer payments,TOTAL,422056582,1580014085694.835
3281,aggregated,india,telangana,2022,2,Recharge & bill payments,TOTAL,75099130,63136761649.3931
3282,aggregated,india,telangana,2022,2,Financial Services,TOTAL,245023,324857780.5553103
3283,aggregated,india,telangana,2022,2,Others,TOTAL,611316,470432687.3850265
3284,aggregated,india,telangana,2022,3,Merchant payments,TOTAL,880414292,447150646953.73706
3285,aggregated,india,telangana,2022,3,Peer-to-peer payments,TOTAL,626830752,2170173323588.53
3286,aggregated,india,telangana,2022,3,Recharge & bill payments,TOTAL,119779835,87937210666.27194
3287,aggregated,india,telangana,2022,3,Financial Services,TOTAL,340458,442783619.09123904
3288,aggregated,india,telangana,2022,3,Others,TOTAL,800064,621900924.4423015
3289,aggregated,india,telangana,2022,4,Merchant payments,TOTAL,1002521735,491556008133.53546
3290,aggregated,india,telangana,2022,4,Peer-to-peer payments,TOTAL,694612831,2393380395296.8516
3291,aggregated,india,telangana,2022,4,Recharge & bill payments,TOTAL,121188131,92136759501.42021
3292,aggregated,india,telangana,2022,4,Financial Services,TOTAL,401838,498719426.0054372
3293,aggregated,india,telangana,2022,4,Others,TOTAL,782297,680680558.3343163
3294,aggregated,india,tripura,2018,1,Recharge & bill payments,TOTAL,86819,14079439.569905948
3295,aggregated,india,tripura,2018,1,Peer-to-peer payments,TOTAL,44844,112229994.97675678
3296,aggregated,india,tripura,2018,1,Financial Services,TOTAL,4842,672247.5881710155
3297,aggregated,india,tripura,2018,1,Merchant payments,TOTAL,4833,6080959.882836086
3298,aggregated,india,tripura,2018,1,Others,TOTAL,6819,4916272.512952799
3299,aggregated,india,tripura,2018,2,Recharge & bill payments,TOTAL,118171,22554398.15273035
3300,aggregated,india,tripura,2018,2,Peer-to-peer payments,TOTAL,73821,197666881.8729688
3301,aggregated,india,tripura,2018,2,Merchant payments,TOTAL,9621,10570951.151568789
3302,aggregated,india,tripura,2018,2,Financial Services,TOTAL,6925,1264101.904810368
3303,aggregated,india,tripura,2018,2,Others,TOTAL,6021,4835385.634057636
3304,aggregated,india,tripura,2018,3,Peer-to-peer payments,TOTAL,186065,398867427.32463384
3305,aggregated,india,tripura,2018,3,Recharge & bill payments,TOTAL,156308,33484811.21282282
3306,aggregated,india,tripura,2018,3,Merchant payments,TOTAL,21476,16092396.41113394
